id	filename	md5	size	state
ba98799c-6f98-4d0e-9ce1-b2a21df680c5	2f5cd769-f993-4adc-84fc-350940558c0b.rna_seq.augmented_star_gene_counts.tsv			
6e5885ee-adc4-4771-a7ec-9719dbd59081	c21e91ee-2750-433c-a786-8e86559b7159.rna_seq.augmented_star_gene_counts.tsv			
e9cebd54-b6b4-4158-be31-7724c56165c4	32127b90-7788-49cf-ae2a-c9c1a6479429.rna_seq.augmented_star_gene_counts.tsv			
84b980fe-ea6d-4834-be53-86a5ef747ffa	fd24b9d6-97bd-4c8f-92d2-0a6ddc8f2f86.rna_seq.augmented_star_gene_counts.tsv			
093a60dc-6e80-4c41-865b-4cd98384c6d5	d6e206ad-dc02-414e-aa6c-67b9a8131373.rna_seq.augmented_star_gene_counts.tsv			
f3e35797-d314-450d-b3cf-5b000dd1691d	0e8cd261-75bd-478c-9755-610097431d6b.rna_seq.augmented_star_gene_counts.tsv			
c2d0bb8c-05d3-4eb9-9782-aaf4f9e91353	65810d98-a5d6-412e-868e-9da261673d9f.rna_seq.augmented_star_gene_counts.tsv			
5df6ebd2-2049-436d-b845-86674a084db5	dcf4f9ca-827b-4b69-9675-f00868b3af1e.rna_seq.augmented_star_gene_counts.tsv			
8549e24f-b9d7-4203-97ef-15aeb7a7fde6	0e99a0dc-8a50-4622-8094-da5e16c532bd.rna_seq.augmented_star_gene_counts.tsv			
aed9e1a3-8037-40a6-9ced-64e414467718	0e69512d-90ed-4ae7-8b53-3a5703eb0237.rna_seq.augmented_star_gene_counts.tsv			
a06c91ef-ed4b-42d4-9edf-1df4722fba4f	2e7efc6b-4bcc-4769-9cf4-9a41069c6778.rna_seq.augmented_star_gene_counts.tsv			
1529866b-741a-49a1-b6cc-7b24693ad1e6	39463152-5671-4bcb-a30e-7a4ccae6baea.rna_seq.augmented_star_gene_counts.tsv			
3749fb86-5e84-49bd-b473-5ce7e91dea61	5d6a3490-9c77-4bf3-988c-0cda23700323.rna_seq.augmented_star_gene_counts.tsv			
088f29fa-5f7b-4ae6-8a57-92bffe7d2d76	2250f9f4-c929-4665-875a-e94e068cf556.rna_seq.augmented_star_gene_counts.tsv			
4f0f7051-4e3d-4749-b50a-c85f7dabe7c0	653e93c4-f047-4a9d-b300-b09fc2ec86c4.rna_seq.augmented_star_gene_counts.tsv			
