gene,log2FC,pvalue,mean_cancer,mean_normal,FDR
UIMC1,-0.2036944081427805,0.007477010039033177,6.736622286946107,6.940316695088888,0.017451187360305934
ULBP1,-0.004805366956486701,0.756432710391461,2.3623216689101794,2.367127035866666,0.836095672162156
ULBP2,0.6924560265654005,0.0006377791351160083,8.343227666520956,7.650771639955556,0.001802419294893067
ULBP3,-0.0011284204303394496,0.9449947887310732,2.3541323455029937,2.355260765933333,0.9663516253210245
ULK1,0.8137314524493693,1.1371005402564784e-09,5.28734388776048,4.473612435311111,6.917537984862596e-09
ULK2,0.5432037627292088,2.6804861161838163e-06,6.133614829173653,5.590411066444444,1.0694212404026352e-05
ULK3,-1.415029973374586,2.5473976435811167e-19,5.818074050736526,7.233104024111112,5.2698425031768495e-18
ULK4,-0.046903526031803366,0.6952298948794289,4.776218326790419,4.823121852822222,0.7878973695993527
UMOD,-0.012792676242714851,0.14058181886441193,2.037335403023952,2.050128079266667,0.23438986937350717
UMODL1,0.008225546823419805,0.2756931607340863,2.3547153734011976,2.346489826577778,0.4045574344276484
UMPS,0.732276366433398,2.0642563634187782e-16,8.441806774077843,7.709530407644445,2.981703636049346e-15
UNC119,0.17579382432188861,0.0021792662415644473,5.516850079610778,5.34105625528889,0.005609992305017389
UNC119B,-0.2200456302166316,0.0005645083585199732,8.222977120538923,8.443022750755555,0.0016064615973802221
UNC13A,-0.020259742136128356,0.5535208773842052,3.5537726717305387,3.574032413866667,0.6761225295268494
UNC13B,-1.2280779544236884,4.631805621918415e-17,6.866414184287424,8.094492138711113,7.165362584820375e-16
UNC13C,-0.0036168146935469103,0.8615220866703065,2.878846281550898,2.882463096244445,0.9110989296517963
UNC13D,-0.06405632991749854,0.2460233753761597,3.225649062526947,3.2897053924444455,0.369406406917347
UNC45A,-0.06357362132987543,0.3709543412391989,6.9341728410479035,6.997746462377779,0.506789311997141
UNC45B,-0.888082376746639,0.00851079015400591,2.8492989414311376,3.7373813181777766,0.019615883824282785
UNC50,0.0049577648082497205,0.9103199301232747,9.224064217652694,9.219106452844445,0.943473455391399
UNC5A,0.026780488181104012,0.3687981116174174,2.5098514028922154,2.4830709147111114,0.5046711001080448
UNC5B,0.2982007537511624,0.005259165349345618,9.038606173862274,8.740405420111111,0.012659365430307514
UNC5B-AS1,0.26542946498243536,0.01724109162542839,3.194866214449102,2.9294367494666664,0.03729565816297642
UNC5C,-0.002956504185628539,0.8222794769607701,2.5347878728143716,2.537744377,0.8835237359285442
UNC5CL,-0.02629627510658672,0.539479636433442,3.0833647512934133,3.1096610264,0.6633631840746435
UNC5D,-0.0031137874353954764,0.954569431848593,2.5472673405868265,2.550381128022222,0.972722959101047
UNC79,-0.010753147506054272,0.13843112094710078,2.082296262916168,2.093049410422222,0.2314096622539392
UNC80,-0.08775196290405907,0.053226963988207816,2.572172457251497,2.659924420155556,0.10187660498997782
UNC93A,-0.03622432735462411,0.1923032162264058,2.69900076908982,2.7352250964444442,0.3031276326049029
UNC93B1,0.448627161864005,2.1803887587635135e-05,4.975663657886227,4.527036496022222,7.649079239575159e-05
UNG,0.367532376937989,1.3092247844593288e-06,8.4057887204491,8.038256343511112,5.431561753115039e-06
UNK,-0.8452252513495679,4.9850433457636766e-14,7.061011006005988,7.906236257355556,5.338695932266655e-13
UNKL,-0.04828126813000733,0.5326852045589645,6.701464250892214,6.7497455190222215,0.6572388632608449
UPB1,-0.0701784817914839,0.08733936971849106,2.963096068964072,3.033274550755556,0.15642490039278234
